0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0138839343619 0.0561842651135 0.175373094037 0.00931999044618 0.0520506398647 0.20271908547 0.00928534297036 0.0430114959842 0.176574597246 0.0698751007624 0.078962367609 0.0974805590241 0.0842250511304 0.11097651422 0.128898553964 0.112264733001 0.142837838713 0.146494248741 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0679403751428 0.111453419818 0.15996116531 0.0573483980147 0.101688068235 0.155092675671 0.0597827622227 0.092190068445 0.13685667663 0.125890207931 0.134477577712 0.130946476676 0.103740243073 0.104103007457 0.106880339081 0.0903807453036 0.0918046184281 0.102038815332 0.113068212176 0.0914647106799 0.0746707812501 0.141372910736 0.109879226974 0.0749701456271 0.158075140553 0.123285261812 0.080733503872 0.0907002584827 0.0700866869651 0.0664719099046 0.113744400856 0.103343287226 0.0955163463264 0.136029689779 0.14782461229 0.143027015174 0.111631039687 0.116521416894 0.108161676372 0.118003169743 0.124415170734 0.112453795528 0.106568995437 0.104451867865 0.0951659122954 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0283156374384 0.0140844489664 0.0192460355043 0.0128671245443 0.0155457390591 0.103594513774 0.0164104366556 0.106715145962 0.29486280405 0.181915817203 0.11944599279 0.0597514575511 0.161398931708 0.093413566166 0.0439429291716 0.127270190405 0.0724335919464 0.0450460603944 ,[61]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.129590363506 0.130788429362 0.141083569688 0.138011881298 0.148580957465 0.159176725323 0.155363054797 0.165667080446 0.167785816656 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.153638351031 0.156234301889 0.157768180772 0.143628376428 0.143551816676 0.148379284404 0.140814127711 0.144432928913 0.152161641019 0.159159996992 0.141165333087 0.126844103519 0.167144610954 0.147203847758 0.12878837405 0.172477916099 0.154980173578 0.136714273921 0.142418138771 0.130007851087 0.127772398221 0.155204068011 0.14615196795 0.142516262639 0.166983979356 0.164671531929 0.160403548242 0.14866387484 0.147888847133 0.14701714827 0.15110757393 0.150635271836 0.148778521006 0.150965465854 0.149393885675 0.147123288556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 ,[17]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0158889882703 0.0621021529835 0.1665749491 0.00979206381523 0.0664421504664 0.216109948598 0.0101422055835 0.041519384984 0.161907636234 0.0606858016493 0.0677508693254 0.0931615272997 0.0732073142571 0.111833802023 0.134384240863 0.113331426989 0.153923389525 0.147300501057 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0643547575436 0.113009682523 0.16352839359 0.0493899107819 0.099394422701 0.159877134782 0.0544000490793 0.0876113706576 0.137631471885 0.133854293578 0.15016610273 0.136233068956 0.100192920577 0.095505758878 0.0970053078205 0.085019469403 0.0822468810526 0.0975805873993 0.106919178368 0.0826883275654 0.0706025593077 0.146427970761 0.10868400599 0.0662304619764 0.167325307219 0.129289630416 0.0741883728768 0.0886179671221 0.0568875222012 0.057635101103 0.119890941441 0.101322008831 0.0877833959308 0.12889088062 0.154118420755 0.154882901947 0.107995912949 0.120560348283 0.103431743134 0.119780437307 0.143829870416 0.120372996236 0.0953319794964 0.0945881492135 0.0815838436037 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0319065705396 0.0113299883943 0.0282696172476 0.0112804300351 0.0185546917688 0.0840966480571 0.0150962976025 0.137284018276 0.287309887044 0.182108704154 0.123997543935 0.059447136724 0.162265809208 0.0938794699109 0.0414057995447 0.123818616166 0.0693826305199 0.0451130906102 ,[37]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0146286551552 0.0536594461825 0.17924213065 0.00865544620068 0.0625363938143 0.214862000671 0.00873035053971 0.0529485833852 0.191697044182 0.0895676918576 0.0892197911353 0.110222625477 0.0915265183016 0.119469367098 0.139154496761 0.121939109562 0.146071514454 0.136559105541 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0782207002183 0.114922582878 0.157858148093 0.0696939537522 0.11072125918 0.159052579753 0.0718667181558 0.106208477017 0.147972611534 0.130124387981 0.138486431061 0.135776411645 0.107725250874 0.0983917800231 0.105645518017 0.106484601857 0.106149285029 0.124099272485 0.129879710647 0.105320024772 0.0866856421545 0.146354108792 0.117582506703 0.0866127820268 0.150832386055 0.124636443551 0.0921572340683 0.110943704342 0.0808436420849 0.0882159381363 0.133515187271 0.107293901376 0.110572515512 0.131620197961 0.135176269762 0.145645735094 0.111887807803 0.119823075743 0.111816125307 0.127670852304 0.142791429754 0.128649633214 0.108912223249 0.106300526583 0.0960159451117 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.174841676068 0.131094858754 0.0712917414551 0.161437957589 0.106118076807 0.0563688902555 0.140948965031 0.090192660646 0.0604977270333 ,[44]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0137126486445 0.042124018598 0.157834835622 0.00631912187112 0.0512163994372 0.201907410157 0.00869407972132 0.0523866389432 0.194903068187 0.0761180254396 0.0838943400962 0.10083395184 0.0891482229672 0.110473956364 0.126722492716 0.112535031907 0.13705840238 0.143009724314 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0724693305583 0.110588217055 0.153644817385 0.0639002073025 0.102887903333 0.152302694014 0.0666475079592 0.0953502876983 0.13646973345 0.122313807371 0.129807782543 0.128856754064 0.103770156891 0.104789317005 0.109362030249 0.0943787372898 0.0955037085165 0.104684839821 0.11910726174 0.097262166217 0.0815274151966 0.138171853307 0.108954532573 0.0813249937346 0.147252812848 0.118384049842 0.0868529961314 0.0934900884138 0.0781741879241 0.0763448583368 0.115429686415 0.105571588089 0.097640591366 0.134108751531 0.141717216498 0.135495346556 0.114221037167 0.113855056367 0.107002250314 0.117232886588 0.11914194244 0.110630871597 0.109745981861 0.106606451705 0.100327226468 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0312686888195 0.00822563883381 0.00593515164719 0.0231511246399 0.0194347466472 0.0903512134918 0.0257994718096 0.140622317225 0.283748512728 0.17819742124 0.124263508458 0.0704731139646 0.154376183332 0.0979837864632 0.0550850061835 0.117851910733 0.0752621598256 0.0541133900915 ,[43]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.120386105882 0.119696000183 0.131368680216 0.129556575419 0.135145464679 0.142757455623 0.141699931249 0.149852108269 0.15041798667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.106754997215 0.137269926116 0.168113214725 0.101838178851 0.130147377419 0.167579774195 0.10848459504 0.125236270818 0.159121291869 0.130948032864 0.139375021637 0.147625003527 0.126701020785 0.133715436552 0.144172017237 0.125645620043 0.131851128429 0.142865887931 0.149862364829 0.129014842219 0.114736980137 0.154843972075 0.134078831481 0.116097935989 0.157544878213 0.139706108504 0.120945563236 0.13229974118 0.118190084782 0.117591655205 0.144014775841 0.13508090581 0.128591712114 0.154321128904 0.149480685913 0.140300855839 0.137282712035 0.13515459092 0.132956484211 0.138430253253 0.136725304873 0.133952321337 0.138673460469 0.137173770325 0.134272086448 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 ,[12]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.014063098352 0.0558375046884 0.157921838875 0.0139456001219 0.0668703840171 0.217391475468 0.0135753039574 0.0440936157907 0.169712960005 0.0668779554681 0.0647965496031 0.0883546483498 0.0702703033773 0.112722656652 0.143473288376 0.122665177669 0.151691246939 0.135452707285 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0676478311969 0.105609799767 0.160130124023 0.0584728046173 0.101026534731 0.155777544504 0.0587119092766 0.0945413241779 0.139508323693 0.134699678086 0.145317833276 0.133300168128 0.106834342051 0.0902069806504 0.089229845323 0.0822983200264 0.0869848875197 0.110583339216 0.110474019432 0.0919996637282 0.0769124793534 0.14231698747 0.114308315581 0.077115893496 0.157936254284 0.119951972901 0.0769897483553 0.0943199971773 0.0650954490301 0.0635228505972 0.114035673207 0.0937493987128 0.0931234067776 0.132178318878 0.146465755837 0.156696841653 0.0971377715532 0.11701561693 0.114090885022 0.122487570151 0.141579140528 0.118051757633 0.105217615124 0.0948556125978 0.0768997442783 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0370346664526 0.0174333744432 0.019874091813 0.0127019074203 0.0144117940952 0.0709425225746 0.0288494105197 0.131078244581 0.292617443195 0.179481270728 0.135170910666 0.0720423809309 0.157987834035 0.0930461563543 0.0454754238905 0.113969131606 0.0646622785741 0.0507973868001 ,[57]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.180325567073 0.172348869868 0.174933939713 0.19079966192 0.188000025894 0.19333924769 0.206618581674 0.214473328822 0.206618911268 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.196499637662 0.200009071745 0.200815278791 0.187340010421 0.186041972051 0.189636347084 0.188089375831 0.18943993336 0.193535216691 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.192213065636 0.191892110183 0.191897104022 0.192779728925 0.192762363369 0.192586087569 0.19278150908 0.192668230838 0.192467865087 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 ,[9]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.102700921461 0.10474094694 0.117751586675 0.110689034308 0.123867720719 0.135345464619 0.131092604259 0.148787314495 0.149120609799 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0929861220712 0.126234286589 0.161667077639 0.0825281170308 0.12071400195 0.168350353991 0.0910879544646 0.112434751686 0.146547582595 0.13166216468 0.139950607188 0.141078237084 0.117939374089 0.11749182704 0.12429721355 0.115133352593 0.117121747043 0.126079183968 0.132769885041 0.114796053877 0.104474470347 0.150840547737 0.124498779754 0.100148299649 0.154523893809 0.132913066376 0.106349591665 0.114485685738 0.100793839068 0.100456706129 0.131575408075 0.12191922549 0.11384108139 0.14369941098 0.150752974322 0.144869132217 0.126866224306 0.124176157928 0.12131845495 0.130731460739 0.132746169877 0.128680674177 0.125951302062 0.122696845611 0.120145726157 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.196715365369 0.146879278028 0.0835218832415 0.164695214533 0.117184203937 0.0739185231763 0.120445444975 0.0927516246161 0.0786143250015 ,[21]
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0117803807958 0.0422376224121 0.165816313131 0.00764515973994 0.056863366201 0.196382213567 0.00965514403969 0.0776502313063 0.218177705699 0.0895092568632 0.1033589189 0.126303443259 0.0959545202837 0.116841183236 0.137296346279 0.105456851705 0.129203981106 0.144319894579 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0792832389607 0.102850437631 0.142208201076 0.0808051761028 0.112443173791 0.149844050205 0.0859778495344 0.122291499212 0.154722973268 0.108897371775 0.112799223964 0.129450749096 0.105770683541 0.112842257363 0.130648411454 0.105089963049 0.116923089605 0.133998029378 0.142690894413 0.122374133682 0.0927351802607 0.142430644299 0.114967436123 0.09044150933 0.139524066898 0.107922842339 0.0909180666481 0.120681692783 0.0909228506305 0.0994174755661 0.126097013519 0.102434320504 0.117106137433 0.133547803231 0.12375966872 0.137936812355 0.118628373978 0.120302977869 0.115099287595 0.120224901789 0.121148787535 0.11378192222 0.120759162184 0.119486219455 0.110767968979 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.173373708878 0.123569186049 0.0703382038022 0.163405717989 0.103728339327 0.0629861094835 0.148454606994 0.0863036977733 0.0617203758018 ,[51]
