0.192888381181 0.192198025271 0.192358037297 0.192811535553 0.192051190622 0.192233164328 0.192855459414 0.1922256292 0.192427264263 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.257819233744 0.231014920137 0.134023506946 0.208088798492 0.153224675805 0.091772303665 0.257804438922 0.202812618734 0.112851186109 0.130631134497 0.141992094046 0.254061206768 0.1259634169 0.139130491616 0.271334723439 0.140398781862 0.161466725016 0.277362684952 ,[5]
0.334786034474 0.332469346404 0.333054042524 0.334522251459 0.331969372261 0.332639706269 0.334679903027 0.332569409926 0.333296301578 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 ,[9]
0.18054545919 0.206133426197 0.184726126644 0.184120207844 0.211406298149 0.185456303645 0.18485716416 0.208046702889 0.183519544243 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.284391976267 0.161423692271 0.0737061800595 0.292466120286 0.155900455493 0.060530402825 0.278967796034 0.156556769689 0.0715958183041 0.0679503806044 0.152622384144 0.284199092588 0.0528879344151 0.148947291894 0.29672930289 0.0661194275947 0.154568350837 0.28872045371 ,[8]
0.188622590793 0.195972082659 0.189813603037 0.190093064421 0.199615764693 0.191501829445 0.18934293781 0.197018544432 0.189733387183 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.264970255273 0.17100985653 0.100251444628 0.281723183106 0.165776920558 0.0802998929068 0.266357234989 0.170558945008 0.102444285005 0.108937026606 0.168198343101 0.269560988964 0.0847644540904 0.156177677673 0.281604907437 0.104163186423 0.164104914561 0.268056061697 ,[2]
0.177851275198 0.209205251431 0.182335595027 0.180961287444 0.215993853996 0.185144683435 0.18004646769 0.211996031998 0.183442678708 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.286690969786 0.155069210144 0.0612708353908 0.295730590271 0.152368564121 0.0508714399067 0.286559673406 0.155254370018 0.0621290221017 0.061152371269 0.153150710783 0.291262087092 0.0470142116847 0.145942199355 0.297983763636 0.0581057808818 0.148985276463 0.288839571065 ,[10]
0.192696186374 0.192329638987 0.192371243646 0.19266289689 0.19225631594 0.192307304835 0.192680003862 0.192338519647 0.192408043745 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.244976659274 0.177341464139 0.132270800377 0.260230794765 0.175330183454 0.113576145955 0.254482173952 0.180436687549 0.125281101656 0.129236020019 0.171206440844 0.253579853232 0.114201830997 0.167812456238 0.261123501365 0.125963746422 0.17915770016 0.2562500508 ,[1]
0.334272661749 0.332775224464 0.333153154398 0.334102160366 0.332452056259 0.332885339941 0.334204061583 0.332839902506 0.333309743343 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 ,[9]
0.190980627757 0.193665128092 0.191748260499 0.191401531471 0.194850334004 0.19248091594 0.19102772292 0.193893104905 0.191963347923 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.256140745162 0.171642640838 0.114194878217 0.271358077621 0.170630712243 0.0977954778827 0.259794731811 0.178061097954 0.117091957922 0.123630168962 0.176333122705 0.262756688861 0.101650665213 0.161759965849 0.27039084671 0.118993877869 0.166903312073 0.257464277379 ,[2]
0.174623018799 0.215284873893 0.180834146805 0.17622410994 0.222099464775 0.182088039767 0.174781928295 0.216980528161 0.180618752066 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.287039925858 0.15243505229 0.0592921863613 0.297393096484 0.149678941225 0.0474698058468 0.288612678683 0.155363121346 0.0604533394124 0.0595242852949 0.151159608989 0.290376044303 0.0466560920194 0.145729110843 0.301139454692 0.0577156962422 0.146181824931 0.289523323627 ,[4]
0.189223409833 0.195672746517 0.190301867619 0.190918106531 0.198924370224 0.191067165261 0.190281808611 0.195964816124 0.189442719568 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.263868797817 0.171184480957 0.104693735949 0.280897531153 0.165970714146 0.0838231370118 0.262611914544 0.172169316155 0.106575680426 0.110675704169 0.169522468148 0.264766163908 0.0845881009042 0.157869323008 0.281544793554 0.106568429157 0.167280256806 0.267507715653 ,[6]
